"cross_space","cross_run","p_obs","core_core","core_trans","trans_core","trans_trans","land_het","d","hp"
"var","97.5%",0.1,1.27205618432307,5.80691476413581,0.027255162512219,11.0325872128544,0.000977517106549364,"g1","0.8"
"var","97.5%",0.2,3.16266178194495,3.790062092383,0.254060323497067,11.1074936852777,0.000977517106549364,"g1","0.8"
"var","97.5%",0.3,4.98727662206745,3.11695464759745,0.803164138868524,9.85671663554649,0.000977517106549364,"g1","0.8"
"var","97.5%",0.4,6.54456893309354,2.78186763043744,1.62383783812164,8.53347499694526,0.000977517106549364,"g1","0.8"
"var","97.5%",0.5,7.58948990121731,2.52118651389143,2.52271985066135,7.87865363724187,0.000977517106549364,"g1","0.8"
"var","97.5%",0.6,8.53604078842864,2.34907038027707,3.4995757489843,7.2169205920088,0.000977517106549364,"g1","0.8"
"var","97.5%",0.7,8.94412267839687,2.21790755972019,4.36727754326277,6.72999373778104,0.000977517106549364,"g1","0.8"
"var","97.5%",0.8,9.55381582489461,2.20596808082081,5.47800798910221,6.2263818645757,0.000977517106549364,"g1","0.8"
"var","97.5%",0.9,10.0129704062424,2.15750263471408,6.36417628910068,5.99414797547043,0.000977517106549364,"g1","0.8"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g1","0.8"
"mean","2.5%",0.1,3.108642578125,4.541357421875,0.0045654296875,1.663720703125,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.2,5.7047607421875,3.380810546875,0.081494140625,1.8495849609375,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.3,6.99541015625,2.9468505859375,0.203955078125,1.869873046875,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.4,7.7578857421875,2.6060302734375,0.35302734375,1.827734375,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.5,8.3014892578125,2.417578125,0.488232421875,1.8346435546875,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.6,8.682861328125,2.2813720703125,0.622900390625,1.8047119140625,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.7,8.968017578125,2.1630126953125,0.7422119140625,1.8028564453125,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.8,9.2114013671875,2.093603515625,0.8586181640625,1.772412109375,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.9,9.415673828125,2.027734375,0.9549072265625,1.780712890625,0.000977517106549364,"g1","0.9"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g1","0.9"
"mean","50%",0.1,3.251953125,5.037109375,0.0146484375,2.2978515625,0.000977517106549364,"g1","0.9"
"mean","50%",0.2,6.10498046875,3.66943359375,0.13525390625,2.52490234375,0.000977517106549364,"g1","0.9"
"mean","50%",0.3,7.568359375,3.11328125,0.33154296875,2.56298828125,0.000977517106549364,"g1","0.9"
"mean","50%",0.4,8.44775390625,2.80126953125,0.5341796875,2.5185546875,0.000977517106549364,"g1","0.9"
"mean","50%",0.5,9.02392578125,2.55859375,0.7470703125,2.47412109375,0.000977517106549364,"g1","0.9"
"mean","50%",0.6,9.4658203125,2.416015625,0.92822265625,2.43701171875,0.000977517106549364,"g1","0.9"
"mean","50%",0.7,9.80712890625,2.291015625,1.07861328125,2.39306640625,0.000977517106549364,"g1","0.9"
"mean","50%",0.8,10.0732421875,2.2080078125,1.2451171875,2.3662109375,0.000977517106549364,"g1","0.9"
"mean","50%",0.9,10.2783203125,2.13427734375,1.38916015625,2.330078125,0.000977517106549364,"g1","0.9"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.1,3.3710693359375,5.4877197265625,0.025390625,3.045263671875,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.2,6.425146484375,4.00712890625,0.184130859375,3.35888671875,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.3,8.0667236328125,3.326904296875,0.4411865234375,3.314111328125,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.4,9.123681640625,2.96015625,0.7114013671875,3.22314453125,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.5,9.7414794921875,2.7425048828125,0.96103515625,3.1294921875,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.6,10.2313720703125,2.581689453125,1.19365234375,3.0754638671875,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.7,10.608251953125,2.4726318359375,1.42470703125,3.00458984375,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.8,10.9021728515625,2.374560546875,1.638818359375,2.9224609375,0.000977517106549364,"g1","0.9"
"mean","97.5%",0.9,11.135595703125,2.297119140625,1.8114990234375,2.8695068359375,0.000977517106549364,"g1","0.9"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g1","0.9"
"var","2.5%",0.1,1.03152700295546,4.19154218597263,0.00454753081469941,7.60528622922776,0.000977517106549364,"g1","0.9"
"var","2.5%",0.2,2.4835861847431,3.02683458673173,0.116382742813722,7.94331059460533,0.000977517106549364,"g1","0.9"
"var","2.5%",0.3,3.64916870475165,2.54587435754979,0.399842489919355,6.89132704152157,0.000977517106549364,"g1","0.9"
"var","2.5%",0.4,4.45528011974585,2.26484909579668,0.891547531769306,6.20943036717986,0.000977517106549364,"g1","0.9"
"var","2.5%",0.5,5.06432537477853,2.06936352562928,1.43569655730694,5.78536065512738,0.000977517106549364,"g1","0.9"
"var","2.5%",0.6,5.60331561106274,2.0081383072153,2.02584494612201,5.27124183334097,0.000977517106549364,"g1","0.9"
"var","2.5%",0.7,6.00066190031617,1.90341574928977,2.72398804546218,5.07222612815402,0.000977517106549364,"g1","0.9"
"var","2.5%",0.8,6.31439164833822,1.83059857649071,3.4028898088114,4.63081994974951,0.000977517106549364,"g1","0.9"
"var","2.5%",0.9,6.49657145898247,1.77421934662909,4.02996235509073,4.44868643752291,0.000977517106549364,"g1","0.9"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g1","0.9"
"var","50%",0.1,1.17179433574658,4.89889905226662,0.0153958944281525,9.37100497159091,0.000977517106549364,"g1","0.9"
"var","50%",0.2,2.79543449871701,3.37027851600684,0.184939745234604,9.4967385867241,0.000977517106549364,"g1","0.9"
"var","50%",0.3,4.26215595979961,2.7539363201063,0.607060079117791,8.54924242424242,0.000977517106549364,"g1","0.9"
"var","50%",0.4,5.33242836632454,2.44576593811095,1.22793092848851,7.48099187438905,0.000977517106549364,"g1","0.9"
"var","50%",0.5,6.0797802877566,2.26635718322336,1.97944063874633,6.83544014998778,0.000977517106549364,"g1","0.9"
"var","50%",0.6,6.62805378635142,2.13897305336632,2.8393874480694,6.23531815127077,0.000977517106549364,"g1","0.9"
"var","50%",0.7,7.14085219635875,2.05101369669477,3.60165557413856,5.8627194640457,0.000977517106549364,"g1","0.9"
"var","50%",0.8,7.4482102081806,1.97770373212977,4.49368957340543,5.5031597476784,0.000977517106549364,"g1","0.9"
"var","50%",0.9,7.77683160358627,1.93830091489492,5.186480002902,5.25063194953568,0.000977517106549364,"g1","0.9"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g1","0.9"
"var","97.5%",0.1,1.28007356675373,5.77813433127902,0.0297554679863148,10.849122549525,0.000977517106549364,"g1","0.9"
"var","97.5%",0.2,3.1380471804741,3.89015724279081,0.260939027370479,11.1646583415429,0.000977517106549364,"g1","0.9"
"var","97.5%",0.3,4.98759078308284,3.16231165612781,0.792424218559079,9.77753218933284,0.000977517106549364,"g1","0.9"
"var","97.5%",0.4,6.57138826998564,2.70916250458211,1.55502428519062,8.69596611910435,0.000977517106549364,"g1","0.9"
"var","97.5%",0.5,7.41000456301931,2.51017266923265,2.48418446053275,7.83868657594086,0.000977517106549364,"g1","0.9"
"var","97.5%",0.6,8.3366316898827,2.39412900266526,3.4029625259653,7.19521484375,0.000977517106549364,"g1","0.9"
"var","97.5%",0.7,9.0211498808651,2.24495815004888,4.44463682948436,6.7861018832478,0.000977517106549364,"g1","0.9"
"var","97.5%",0.8,9.54818242913001,2.20209851157747,5.4781223032365,6.342088531166,0.000977517106549364,"g1","0.9"
"var","97.5%",0.9,9.92498417739644,2.10613105602395,6.45021917766373,5.9849775237888,0.000977517106549364,"g1","0.9"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g1","0.9"
"mean","2.5%",0.1,3.1371826171875,4.5141357421875,0.00576171875,1.68857421875,0.000977517106549364,"g1","1"
"mean","2.5%",0.2,5.718701171875,3.3971435546875,0.0802978515625,1.8453857421875,0.000977517106549364,"g1","1"
"mean","2.5%",0.3,7.022314453125,2.920947265625,0.2118408203125,1.87275390625,0.000977517106549364,"g1","1"
"mean","2.5%",0.4,7.7847900390625,2.6060302734375,0.35859375,1.8103759765625,0.000977517106549364,"g1","1"
"mean","2.5%",0.5,8.3261474609375,2.3977783203125,0.4800537109375,1.8083251953125,0.000977517106549364,"g1","1"
"mean","2.5%",0.6,8.686962890625,2.2833251953125,0.62724609375,1.8379638671875,0.000977517106549364,"g1","1"
"mean","2.5%",0.7,8.962744140625,2.1483642578125,0.7365234375,1.779296875,0.000977517106549364,"g1","1"
"mean","2.5%",0.8,9.2029296875,2.095654296875,0.8413818359375,1.7669921875,0.000977517106549364,"g1","1"
"mean","2.5%",0.9,9.4073486328125,2.0304443359375,0.9620361328125,1.7678466796875,0.000977517106549364,"g1","1"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g1","1"
"mean","50%",0.1,3.2412109375,5.07177734375,0.01416015625,2.30322265625,0.000977517106549364,"g1","1"
"mean","50%",0.2,6.0859375,3.70556640625,0.13671875,2.59423828125,0.000977517106549364,"g1","1"
"mean","50%",0.3,7.5615234375,3.13037109375,0.32958984375,2.54541015625,0.000977517106549364,"g1","1"
"mean","50%",0.4,8.4482421875,2.78076171875,0.54345703125,2.517578125,0.000977517106549364,"g1","1"
"mean","50%",0.5,9.0458984375,2.55615234375,0.73828125,2.49169921875,0.000977517106549364,"g1","1"
"mean","50%",0.6,9.4697265625,2.4189453125,0.9296875,2.443359375,0.000977517106549364,"g1","1"
"mean","50%",0.7,9.79541015625,2.29248046875,1.08642578125,2.4013671875,0.000977517106549364,"g1","1"
"mean","50%",0.8,10.0556640625,2.21484375,1.24267578125,2.3828125,0.000977517106549364,"g1","1"
"mean","50%",0.9,10.283203125,2.1357421875,1.39404296875,2.3359375,0.000977517106549364,"g1","1"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g1","1"
"mean","97.5%",0.1,3.3828125,5.5377685546875,0.0281982421875,3.0642822265625,0.000977517106549364,"g1","1"
"mean","97.5%",0.2,6.427783203125,4.005908203125,0.19140625,3.37333984375,0.000977517106549364,"g1","1"
"mean","97.5%",0.3,8.066943359375,3.3202880859375,0.427490234375,3.3204833984375,0.000977517106549364,"g1","1"
"mean","97.5%",0.4,9.071240234375,2.9395263671875,0.7091552734375,3.2254150390625,0.000977517106549364,"g1","1"
"mean","97.5%",0.5,9.7845703125,2.7328369140625,0.9728271484375,3.155810546875,0.000977517106549364,"g1","1"
"mean","97.5%",0.6,10.2394287109375,2.575341796875,1.20712890625,3.0845703125,0.000977517106549364,"g1","1"
"mean","97.5%",0.7,10.6115478515625,2.4778564453125,1.4217041015625,3.00927734375,0.000977517106549364,"g1","1"
"mean","97.5%",0.8,10.8986328125,2.353173828125,1.626806640625,2.933740234375,0.000977517106549364,"g1","1"
"mean","97.5%",0.9,11.1332763671875,2.2961669921875,1.81220703125,2.8925048828125,0.000977517106549364,"g1","1"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g1","1"
"var","2.5%",0.1,1.05079788401912,4.21122999144673,0.00573145772238514,7.81294911851631,0.000977517106549364,"g1","1"
"var","2.5%",0.2,2.45295651194404,2.84130525262708,0.106465048990408,7.89430176258553,0.000977517106549364,"g1","1"
"var","2.5%",0.3,3.62479635855786,2.51457500439119,0.390348355021994,7.14791459039742,0.000977517106549364,"g1","1"
"var","2.5%",0.4,4.42081767778592,2.26102143378085,0.864826280700147,6.24371047928886,0.000977517106549364,"g1","1"
"var","2.5%",0.5,5.03868311549212,2.0754969681696,1.41881240740316,5.82802648460411,0.000977517106549364,"g1","1"
"var","2.5%",0.6,5.63301552094789,2.01999175219941,2.1656629694755,5.29677113880743,0.000977517106549364,"g1","1"
"var","2.5%",0.7,6.02246840729625,1.90113493172654,2.81563015487537,4.99310480529845,0.000977517106549364,"g1","1"
"var","2.5%",0.8,6.27801502932551,1.81189919450299,3.34575756143848,4.64704503929161,0.000977517106549364,"g1","1"
"var","2.5%",0.9,6.47366720220094,1.7658767058819,4.08421348057185,4.46273235123412,0.000977517106549364,"g1","1"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g1","1"
"var","50%",0.1,1.17688000213832,4.98655293484238,0.0144746991080156,9.30378921523705,0.000977517106549364,"g1","1"
"var","50%",0.2,2.78662013914345,3.38189989613881,0.184780803244135,9.43815820121579,0.000977517106549364,"g1","1"
"var","50%",0.3,4.27234304359115,2.80549987017351,0.606949344758065,8.6295396314455,0.000977517106549364,"g1","1"
"var","50%",0.4,5.33015592543377,2.46758919843597,1.21759635798509,7.57317584234482,0.000977517106549364,"g1","1"
"var","50%",0.5,6.06745011226173,2.2848507759042,1.99010407120601,6.85770968887463,0.000977517106549364,"g1","1"
"var","50%",0.6,6.64875777049731,2.15424866736926,2.84472322137708,6.30845199092742,0.000977517106549364,"g1","1"
"var","50%",0.7,7.06973925876711,2.07220643939394,3.64935726341031,5.80916030898705,0.000977517106549364,"g1","1"
"var","50%",0.8,7.42475218413978,2.00331200742302,4.41001830935362,5.51512096774194,0.000977517106549364,"g1","1"
"var","50%",0.9,7.79644256323314,1.93245872281281,5.19856961754643,5.21228826826735,0.000977517106549364,"g1","1"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g1","1"
"var","97.5%",0.1,1.27635955064761,6.06677510997067,0.0298206437484726,10.8846361087564,0.000977517106549364,"g1","1"
"var","97.5%",0.2,3.20077234829393,3.87183707825483,0.291915341672776,11.3565328737857,0.000977517106549364,"g1","1"
"var","97.5%",0.3,4.98955660434995,3.26049408525782,0.769882712266312,9.89960118924884,0.000977517106549364,"g1","1"
"var","97.5%",0.4,6.4652623449719,2.79617126405181,1.61409932394764,8.74615446297654,0.000977517106549364,"g1","1"
"var","97.5%",0.5,7.50735335811492,2.46520542655639,2.58110824092742,7.77186585964229,0.000977517106549364,"g1","1"
"var","97.5%",0.6,8.46007627783633,2.33249043961541,3.48049757911779,7.37161928477059,0.000977517106549364,"g1","1"
"var","97.5%",0.7,9.10234909579668,2.23076162328934,4.4971671811996,6.69288963698222,0.000977517106549364,"g1","1"
"var","97.5%",0.8,9.6619946074276,2.17139142018726,5.51515554836419,6.34346769897819,0.000977517106549364,"g1","1"
"var","97.5%",0.9,9.9608891969086,2.11900382988148,6.40725653714565,5.9669332882759,0.000977517106549364,"g1","1"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g1","1"
"mean","2.5%",0.1,3.121923828125,4.536767578125,0.00390625,1.6431640625,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.2,5.7259765625,3.3990966796875,0.080322265625,1.8285888671875,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.3,6.98740234375,2.920703125,0.2156494140625,1.85693359375,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.4,7.789208984375,2.6230712890625,0.35390625,1.85107421875,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.5,8.26787109375,2.4008544921875,0.4869384765625,1.811279296875,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.6,8.69580078125,2.272265625,0.628955078125,1.8041015625,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.7,8.98779296875,2.1732177734375,0.74033203125,1.7978271484375,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.8,9.2072021484375,2.0800537109375,0.8561767578125,1.7787109375,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.9,9.408447265625,2.0201171875,0.94462890625,1.75546875,0.000977517106549364,"g2","0.5"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","0.5"
"mean","50%",0.1,3.23779296875,5.04443359375,0.0146484375,2.2763671875,0.000977517106549364,"g2","0.5"
"mean","50%",0.2,6.09228515625,3.66796875,0.13671875,2.54443359375,0.000977517106549364,"g2","0.5"
"mean","50%",0.3,7.578125,3.11767578125,0.3330078125,2.57470703125,0.000977517106549364,"g2","0.5"
"mean","50%",0.4,8.42578125,2.78125,0.54248046875,2.50146484375,0.000977517106549364,"g2","0.5"
"mean","50%",0.5,9.05078125,2.5673828125,0.73193359375,2.48828125,0.000977517106549364,"g2","0.5"
"mean","50%",0.6,9.46337890625,2.40576171875,0.9296875,2.45361328125,0.000977517106549364,"g2","0.5"
"mean","50%",0.7,9.80029296875,2.29248046875,1.09814453125,2.3984375,0.000977517106549364,"g2","0.5"
"mean","50%",0.8,10.07080078125,2.20263671875,1.2333984375,2.36572265625,0.000977517106549364,"g2","0.5"
"mean","50%",0.9,10.2802734375,2.138671875,1.3720703125,2.33154296875,0.000977517106549364,"g2","0.5"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.1,3.3717041015625,5.5455078125,0.0241943359375,3.0376220703125,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.2,6.409765625,3.984423828125,0.1929931640625,3.333154296875,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.3,8.06064453125,3.312451171875,0.4241455078125,3.330126953125,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.4,9.070458984375,2.94052734375,0.703125,3.2625244140625,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.5,9.765478515625,2.732177734375,0.962744140625,3.1384033203125,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.6,10.2556396484375,2.6037841796875,1.2091552734375,3.0799560546875,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.7,10.6004638671875,2.4531982421875,1.42353515625,2.9792724609375,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.8,10.8857666015625,2.3499267578125,1.6258544921875,2.939501953125,0.000977517106549364,"g2","0.5"
"mean","97.5%",0.9,11.1543701171875,2.29541015625,1.8095703125,2.89853515625,0.000977517106549364,"g2","0.5"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","0.5"
"var","2.5%",0.1,1.06315065982405,4.28597262952102,0.00411280299211877,7.89790559323069,0.000977517106549364,"g2","0.5"
"var","2.5%",0.2,2.37159682765151,3.08876160801564,0.111180733748778,8.08645795149071,0.000977517106549364,"g2","0.5"
"var","2.5%",0.3,3.60626262467162,2.50291773105297,0.394595089312989,7.08099569281525,0.000977517106549364,"g2","0.5"
"var","2.5%",0.4,4.40188592069893,2.21768389540567,0.842945266678886,6.42182075448283,0.000977517106549364,"g2","0.5"
"var","2.5%",0.5,5.1524674670088,2.02179946675678,1.39144030558865,5.89446442754154,0.000977517106549364,"g2","0.5"
"var","2.5%",0.6,5.622056757087,1.96274168251314,2.09978051208914,5.4446774718582,0.000977517106549364,"g2","0.5"
"var","2.5%",0.7,6.00419950513196,1.88176396016618,2.83126451001955,4.9545231167522,0.000977517106549364,"g2","0.5"
"var","2.5%",0.8,6.27342566287879,1.80199398216031,3.39595344670241,4.64229689791056,0.000977517106549364,"g2","0.5"
"var","2.5%",0.9,6.57165038107894,1.76479642538032,4.04406349279081,4.35465189317571,0.000977517106549364,"g2","0.5"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g2","0.5"
"var","50%",0.1,1.17423383278348,4.9343760500672,0.0153958944281525,9.36483821328201,0.000977517106549364,"g2","0.5"
"var","50%",0.2,2.7500377069587,3.40023884255865,0.185948764357282,9.52667695732527,0.000977517106549364,"g2","0.5"
"var","50%",0.3,4.26966012188416,2.75653094070748,0.589465725806452,8.5407554947153,0.000977517106549364,"g2","0.5"
"var","50%",0.4,5.24042147788368,2.45189451215787,1.23078854319404,7.57129335822947,0.000977517106549364,"g2","0.5"
"var","50%",0.5,6.09135775598729,2.29732891541422,1.97200234451369,6.84841898063294,0.000977517106549364,"g2","0.5"
"var","50%",0.6,6.72096230067815,2.1612497518023,2.76352629750122,6.23446950604839,0.000977517106549364,"g2","0.5"
"var","50%",0.7,7.08745627902004,2.06874217222629,3.65875775140518,5.86487878406036,0.000977517106549364,"g2","0.5"
"var","50%",0.8,7.51656719666422,1.99825068349829,4.45060006567693,5.53096743646139,0.000977517106549364,"g2","0.5"
"var","50%",0.9,7.76630802098607,1.94685037115103,5.20078048631476,5.22024634576613,0.000977517106549364,"g2","0.5"
"var","50%",1,7.99621498503177,1.89028659197825,5.94161005849829,5.00187866568915,0.000977517106549364,"g2","0.5"
"var","97.5%",0.1,1.26570010367027,5.74858078644306,0.0246351255116691,10.8144453688218,0.000977517106549364,"g2","0.5"
"var","97.5%",0.2,3.14996305672654,3.85407352093261,0.257710046852089,10.9889742943548,0.000977517106549364,"g2","0.5"
"var","97.5%",0.3,5.09962197580645,3.12728494623656,0.810460960410557,9.72288621471774,0.000977517106549364,"g2","0.5"
"var","97.5%",0.4,6.49496877004674,2.75767723225195,1.59331940085075,8.82338339767382,0.000977517106549364,"g2","0.5"
"var","97.5%",0.5,7.51412256861712,2.49944565997678,2.51230089293897,8.059011485826,0.000977517106549364,"g2","0.5"
"var","97.5%",0.6,8.41842808280639,2.34039663424823,3.468386485826,7.22744646566471,0.000977517106549364,"g2","0.5"
"var","97.5%",0.7,8.95491767950421,2.24887824184384,4.46730040608963,6.64655871498503,0.000977517106549364,"g2","0.5"
"var","97.5%",0.8,9.59985740564669,2.21010088282014,5.38044299948833,6.20413869669477,0.000977517106549364,"g2","0.5"
"var","97.5%",0.9,9.98863340435606,2.0930560726341,6.47594498888838,6.02517994333455,0.000977517106549364,"g2","0.5"
"var","97.5%",1,10.3098860963465,2.07655011398002,7.31405295393451,5.62950727028348,0.000977517106549364,"g2","0.5"
"mean","2.5%",0.1,3.127197265625,4.50419921875,0.0068359375,1.64189453125,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.2,5.7308349609375,3.3798095703125,0.0807373046875,1.8710205078125,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.3,6.9735595703125,2.92470703125,0.2204345703125,1.8615966796875,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.4,7.75947265625,2.616162109375,0.349658203125,1.850634765625,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.5,8.300244140625,2.415478515625,0.48505859375,1.8198974609375,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.6,8.7184814453125,2.27001953125,0.619287109375,1.8063232421875,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.7,8.9726806640625,2.18193359375,0.7412353515625,1.783251953125,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.8,9.2095458984375,2.0884765625,0.8419189453125,1.780712890625,0.000977517106549364,"g2","0.6"
"mean","2.5%",0.9,9.396826171875,2.0203369140625,0.942431640625,1.7648193359375,0.000977517106549364,"g2","0.6"
"mean","2.5%",1,9.571826171875,1.9789306640625,1.0392333984375,1.76328125,0.000977517106549364,"g2","0.6"
"mean","50%",0.1,3.2451171875,5.041015625,0.01513671875,2.29638671875,0.000977517106549364,"g2","0.6"
"mean","50%",0.2,6.09716796875,3.6943359375,0.13232421875,2.57421875,0.000977517106549364,"g2","0.6"
"mean","50%",0.3,7.54931640625,3.134765625,0.3359375,2.55322265625,0.000977517106549364,"g2","0.6"
"mean","50%",0.4,8.43505859375,2.802734375,0.5341796875,2.54638671875,0.000977517106549364,"g2","0.6"
"mean","50%",0.5,9.0615234375,2.55810546875,0.73291015625,2.48681640625,0.000977517106549364,"g2","0.6"
"mean","50%",0.6,9.474609375,2.40673828125,0.91357421875,2.45166015625,0.000977517106549364,"g2","0.6"
"mean","50%",0.7,9.79931640625,2.294921875,1.08837890625,2.3974609375,0.000977517106549364,"g2","0.6"
"mean","50%",0.8,10.08544921875,2.2041015625,1.24169921875,2.3603515625,0.000977517106549364,"g2","0.6"
"mean","50%",0.9,10.29150390625,2.14111328125,1.37548828125,2.33203125,0.000977517106549364,"g2","0.6"
"mean","50%",1,10.46044921875,2.0849609375,1.50732421875,2.30908203125,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.1,3.3764892578125,5.5181396484375,0.022998046875,3.0472900390625,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.2,6.3834228515625,4.008056640625,0.18359375,3.4009521484375,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.3,8.0632568359375,3.30869140625,0.439453125,3.3305908203125,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.4,9.0986572265625,2.9407470703125,0.718701171875,3.23603515625,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.5,9.759228515625,2.723486328125,0.9654541015625,3.14775390625,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.6,10.2597412109375,2.5802734375,1.2110107421875,3.0587646484375,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.7,10.62998046875,2.4738037109375,1.44453125,3.010986328125,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.8,10.9219970703125,2.354150390625,1.6165283203125,2.9446533203125,0.000977517106549364,"g2","0.6"
"mean","97.5%",0.9,11.15478515625,2.2854248046875,1.7986572265625,2.8784423828125,0.000977517106549364,"g2","0.6"
"mean","97.5%",1,11.3465087890625,2.228369140625,1.988720703125,2.843310546875,0.000977517106549364,"g2","0.6"
"var","2.5%",0.1,1.09699993413215,4.3257869776393,0.00679584402492669,7.84029773700971,0.000977517106549364,"g2","0.6"
"var","2.5%",0.2,2.43631170576735,3.03764741511639,0.109480460158541,7.94866431451613,0.000977517106549364,"g2","0.6"
"var","2.5%",0.3,3.64269737922318,2.56843307062561,0.427027417254704,6.88995906647116,0.000977517106549364,"g2","0.6"
"var","2.5%",0.4,4.53871464137341,2.25699411580523,0.85859451368524,6.44310633266893,0.000977517106549364,"g2","0.6"
"var","2.5%",0.5,5.0640334799609,2.05154123613911,1.44873326097416,5.82138383106519,0.000977517106549364,"g2","0.6"
"var","2.5%",0.6,5.53587411412512,1.95745650335258,2.10786977639296,5.38836181879277,0.000977517106549364,"g2","0.6"
"var","2.5%",0.7,5.98364453506843,1.8956130340069,2.68913283063752,4.82272724886211,0.000977517106549364,"g2","0.6"
"var","2.5%",0.8,6.31694082966764,1.79708921370968,3.30551655192296,4.57523941532258,0.000977517106549364,"g2","0.6"
"var","2.5%",0.9,6.50276308479197,1.78474374064486,3.96983901515152,4.4034991103067,0.000977517106549364,"g2","0.6"
"var","2.5%",1,6.7045453590848,1.75167705278592,4.68036152381934,4.1932511226173,0.000977517106549364,"g2","0.6"
"var","50%",0.1,1.17235564439761,5.0466487582478,0.0163419095185728,9.35829343077957,0.000977517106549364,"g2","0.6"
"var","50%",0.2,2.82695465237048,3.37658082844575,0.176392198191593,9.48343471254888,0.000977517106549364,"g2","0.6"
"var","50%",0.3,4.26260987521383,2.75684405165567,0.605585211999022,8.5087609016068,0.000977517106549364,"g2","0.6"
"var","50%",0.4,5.35819462900171,2.45625563217864,1.25468664085411,7.62141020207111,0.000977517106549364,"g2","0.6"
